id,price,is_rent,area,province,district,ward,floor,bedroom,toilet
4185,26000000,1,80.0,01,009,00343,0,6,4
4186,26000000,1,80.0,01,009,00343,0,6,4
4187,17000000,1,50.0,01,009,00343,0,4,4
4188,12000000,1,75.0,01,009,00361,0,3,3
4189,12000000,1,75.0,01,009,00361,0,3,3
4214,17000000,1,58.0,01,009,00352,0,4,4
4190,26000000,1,80.0,01,009,00343,0,6,4
4191,35000000,1,90.0,01,009,00343,0,6,4
4192,12000000,1,75.0,01,009,00361,0,3,3
4193,12000000,1,75.0,01,009,00361,0,3,3
4198,35000000,1,80.0,01,009,00367,0,5,5
4200,26000000,1,80.0,01,009,00343,0,6,4
4201,35000000,1,55.0,01,009,00361,0,6,6
4202,35000000,1,55.0,01,009,00361,0,6,6
4203,35000000,1,80.0,01,009,00367,0,5,5
4204,25000000,1,86.0,01,009,00352,0,4,4
4205,12000000,1,75.0,01,009,00361,0,3,3
4206,25000000,1,86.0,01,009,00352,0,4,4
4207,15000000,1,65.0,01,009,00349,0,4,4
4208,35000000,1,55.0,01,009,00361,0,6,6
4209,15000000,1,65.0,01,009,00349,0,4,4
4213,35000000,1,80.0,01,009,00367,0,5,5
4225,25000000,1,86.0,01,009,00352,0,4,4
4226,17000000,1,58.0,01,009,00352,0,4,4
4227,15000000,1,65.0,01,009,00349,0,4,4
4228,27000000,1,100.0,01,009,00352,0,4,4
4229,27000000,1,100.0,01,009,00352,0,4,4
4230,17000000,1,58.0,01,009,00352,0,4,4
4231,27000000,1,100.0,01,009,00352,0,4,4
4216,15000000,1,65.0,01,009,00349,0,4,4
4217,17000000,1,58.0,01,009,00352,0,4,4
4218,35000000,1,80.0,01,009,00367,0,5,5
4219,27000000,1,100.0,01,009,00352,0,4,4
4220,25000000,1,86.0,01,009,00352,0,4,4
4221,27000000,1,100.0,01,009,00352,0,4,4
4222,35000000,1,55.0,01,009,00361,0,6,6
4223,17000000,1,58.0,01,009,00352,0,4,4
4224,15000000,1,65.0,01,009,00349,0,4,4
4294,23000000,1,50.0,01,009,00343,0,6,4
4300,23000000,1,50.0,01,009,00343,0,6,4
4302,23000000,1,50.0,01,009,00343,0,6,4
4309,23000000,1,50.0,01,009,00343,0,6,4
4322,23000000,1,50.0,01,009,00343,0,6,4
4389,59000000000,0,6830.0,80,802,27982,0,0,0
4404,29000000000,0,6237.0,80,802,27985,0,0,0
4418,1100000000,0,90.0,80,806,28126,0,0,0
4419,2900000000,0,107.0,80,807,28159,0,0,0
4420,1250000000,0,75.0,80,807,28159,0,2,1
4390,29400000000,0,6000.0,80,802,27985,0,0,0
4391,38000000000,0,8300.0,80,802,27985,0,0,0
4392,29400000000,0,6000.0,80,802,27985,0,0,0
4393,36000000000,0,5000.0,80,802,27985,0,0,0
4394,40000000000,0,5000.0,80,802,27982,0,0,0
4395,38000000000,0,8300.0,80,802,27985,0,0,0
4396,36000000000,0,5000.0,80,802,27985,0,0,0
4397,85050000000,0,24300.0,80,802,27988,0,0,0
4398,36000000000,0,5000.0,80,802,27985,0,0,0
4399,40000000000,0,5000.0,80,802,27982,0,0,0
4400,29000000000,0,6237.0,80,802,27985,0,0,0
4401,85050000000,0,24300.0,80,802,27988,0,0,0
4402,40000000000,0,5000.0,80,802,27982,0,0,0
4403,1050000000,0,87.0,80,806,28108,0,0,0
4417,990000000,0,90.0,80,806,28126,0,4,4
4405,85050000000,0,24300.0,80,802,27988,0,0,0
4406,2700000000,0,-1,80,807,28159,0,0,0
4407,1050000000,0,87.0,80,806,28108,0,0,0
4408,1100000000,0,90.0,80,806,28126,0,0,0
4409,29000000000,0,6237.0,80,802,27985,0,0,0
4410,2700000000,0,-1,80,807,28159,0,0,0
4411,950000000,0,129.0,80,806,28108,0,0,0
4412,1050000000,0,87.0,80,806,28108,0,0,0
4413,1100000000,0,90.0,80,806,28126,0,0,0
4414,2900000000,0,107.0,80,807,28159,0,0,0
4415,2700000000,0,-1,80,807,28159,0,0,0
4416,950000000,0,129.0,80,806,28108,0,0,0
4425,27000000000,0,3000.0,80,802,27958,0,0,0
4426,990000000,0,90.0,80,806,28126,0,4,4
4427,27000000000,0,3000.0,80,802,27958,0,0,0
4428,27000000000,0,3000.0,80,802,27958,0,0,0
4430,27000000000,0,3000.0,80,802,27958,0,0,0
4463,12500000000,0,90.0,79,766,27007,0,6,4
4527,6500000000,0,51.0,79,765,26953,0,4,2
4462,275000000000,0,781.0,79,771,27163,0,0,0
4464,800000000000,0,1000.0,79,760,26743,0,71,71
4465,275000000000,0,781.0,79,771,27163,0,0,0
4466,12500000000,0,90.0,79,766,27007,0,6,4
4468,800000000000,0,1000.0,79,760,26743,0,71,71
4522,6500000000,0,51.0,79,765,26953,0,4,2
4488,19800000000,0,210.0,79,775,27358,0,5,2
4490,275000000000,0,781.0,79,771,27163,0,0,0
4494,12500000000,0,90.0,79,766,27007,0,6,4
4495,19800000000,0,210.0,79,775,27358,0,5,2
4500,3650000000,0,45.0,79,766,27007,0,2,2
4497,180000000000,0,876.0,79,771,27172,0,0,0
4498,800000000000,0,1000.0,79,760,26743,0,71,71
4508,98000000000,0,2515.0,79,776,27430,0,3,2
4501,19800000000,0,210.0,79,775,27358,0,5,2
4502,180000000000,0,876.0,79,771,27172,0,0,0
4505,3650000000,0,45.0,79,766,27007,0,2,2
4507,180000000000,0,876.0,79,771,27172,0,0,0
4511,3650000000,0,45.0,79,766,27007,0,2,2
4513,98000000000,0,2515.0,79,776,27430,0,3,2
4516,6500000000,0,51.0,79,765,26953,0,4,2
4519,98000000000,0,2515.0,79,776,27430,0,3,2
4531,3999000000,0,35.0,79,767,27019,0,5,4
4534,3999000000,0,35.0,79,767,27019,0,5,4
4546,98000000000,0,2515.0,79,776,27430,0,3,2
4535,68000000000,0,172.0,79,770,27139,0,6,5
4537,3999000000,0,35.0,79,767,27019,0,5,4
4538,68000000000,0,172.0,79,770,27139,0,6,5
4540,68000000000,0,172.0,79,770,27139,0,6,5
4541,19800000000,0,210.0,79,775,27358,0,5,2
4543,180000000000,0,876.0,79,771,27172,0,0,0
4544,3650000000,0,45.0,79,766,27007,0,2,2
4584,3900000000,0,300.0,74,723,25891,0,18,18
4585,1350000000,0,100.0,74,725,25966,0,2,1
4601,5000000000,0,120.0,75,731,25999,0,3,2
4548,6500000000,0,51.0,79,765,26953,0,4,2
4554,3999000000,0,35.0,79,767,27019,0,5,4
4557,68000000000,0,172.0,79,770,27139,0,6,5
4569,6700000000,0,110.0,79,776,27427,0,4,3
4571,8499000000,0,64.0,79,767,27019,0,0,0
4574,86000000000,0,399.0,79,760,26737,0,0,0
4576,7500000000,0,70.0,79,767,27025,0,4,4
4577,52000000000,0,280.0,79,765,26914,0,2,2
4578,7500000000,0,70.0,79,767,27025,0,4,4
4579,52000000000,0,280.0,79,765,26914,0,2,2
4581,3650000000,0,45.0,79,766,27007,0,2,2
4582,3650000000,0,45.0,79,766,27007,0,2,2
4583,1350000000,0,100.0,74,725,25966,0,2,1
4592,9400000000,0,300.0,74,725,25972,0,3,4
4586,1700000000,0,150.0,74,723,25891,0,7,7
4588,3900000000,0,300.0,74,723,25891,0,18,18
4589,9400000000,0,300.0,74,725,25972,0,3,4
4590,1700000000,0,150.0,74,723,25891,0,7,7
4594,5500000000,0,85.0,75,731,26011,0,5,3
4595,3600000000,0,56.0,75,731,26032,0,2,2
4597,6199000000,0,100.0,75,731,26011,0,4,4
4598,2700000000,0,90.0,75,731,26017,0,3,2
4616,6800000000,0,144.0,75,731,26017,0,3,2
4607,4200000000,0,101.0,75,731,26023,0,2,2
4609,8200000000,0,190.0,75,731,25999,0,3,2
4625,6199000000,0,100.0,75,731,26011,0,4,4
4626,2700000000,0,90.0,75,731,26017,0,3,2
4611,5700000000,0,105.0,75,731,26032,0,4,3
4623,5500000000,0,85.0,75,731,26011,0,5,3
4617,5000000000,0,67.0,75,731,25999,0,2,2
4627,5000000000,0,120.0,75,731,25999,0,3,2
4630,4200000000,0,101.0,75,731,26023,0,2,2
4624,3600000000,0,56.0,75,731,26032,0,2,2
4631,8200000000,0,190.0,75,731,25999,0,3,2
4632,5700000000,0,105.0,75,731,26032,0,4,3
4634,6800000000,0,144.0,75,731,26017,0,3,2
4637,400000000000,0,512.0,79,760,26737,0,0,0
4635,5000000000,0,67.0,75,731,25999,0,2,2
